ec1,time,sequence,sn1,result,event
112.0,2011-11-27 09:15:25,178969,2000,CANCELLED,L
11180.0,2011-10-24 13:35:23,178982,8500,CANCELLED,O
11180.0,2011-10-24 13:35:24,178982,8500,CANCELLED,M
11180.0,2011-10-24 13:35:24,178982,8500,CANCELLED,P
11202.0,2011-11-04 16:33:45,178982,8500,CANCELLED,L
11000.0,2011-10-22 11:34:21,179023,29000,ACCEPTED,O
11000.0,2011-10-22 11:34:22,179023,29000,ACCEPTED,M
11000.0,2011-10-22 11:34:22,179023,29000,ACCEPTED,P
11029.0,2011-11-03 10:09:08,179023,29000,ACCEPTED,Q
10809.0,2011-11-07 12:45:17,179023,29000,ACCEPTED,K
11200.0,2011-10-22 14:29:29,179053,15000,ACCEPTED,O
11200.0,2011-10-22 14:29:31,179053,15000,ACCEPTED,M
11200.0,2011-10-22 14:29:31,179053,15000,ACCEPTED,P
10913.0,2011-10-29 12:13:30,179053,15000,ACCEPTED,O
10913.0,2011-10-29 12:13:30,179053,15000,ACCEPTED,L
10913.0,2011-10-29 12:13:31,179053,15000,ACCEPTED,M
10913.0,2011-10-29 12:13:31,179053,15000,ACCEPTED,P
11049.0,2011-11-17 11:50:43,179053,15000,ACCEPTED,Q
10809.0,2011-11-22 08:59:12,179053,15000,ACCEPTED,K
10939.0,2011-10-22 13:13:18,179059,5000,DECLINED,O
10939.0,2011-10-22 13:13:18,179059,5000,DECLINED,M
10939.0,2011-10-22 13:13:18,179059,5000,DECLINED,P
11049.0,2011-10-27 13:05:15,179059,5000,DECLINED,Q
10609.0,2011-10-28 11:13:36,179059,5000,DECLINED,N
11200.0,2011-10-22 14:50:04,179065,5000,ACCEPTED,O
11200.0,2011-10-22 14:50:05,179065,5000,ACCEPTED,M
11200.0,2011-10-22 14:50:05,179065,5000,ACCEPTED,P
11029.0,2011-10-28 09:28:14,179065,5000,ACCEPTED,Q
10609.0,2011-11-02 11:15:32,179065,5000,ACCEPTED,K
11203.0,2011-10-22 15:02:15,179074,40000,DECLINED,O
11203.0,2011-10-22 15:02:16,179074,40000,DECLINED,M
11203.0,2011-10-22 15:02:16,179074,40000,DECLINED,P
10789.0,2011-11-11 11:03:00,179074,40000,DECLINED,Q
10972.0,2011-11-15 11:57:25,179074,40000,DECLINED,N
11180.0,2011-10-24 19:17:57,179077,15000,ACCEPTED,O
11180.0,2011-10-24 19:17:59,179077,15000,ACCEPTED,M
11180.0,2011-10-24 19:17:59,179077,15000,ACCEPTED,P
10899.0,2011-11-01 11:38:21,179077,15000,ACCEPTED,Q
10809.0,2011-11-03 14:23:21,179077,15000,ACCEPTED,K
11203.0,2011-10-22 15:51:20,179095,10000,ACCEPTED,O
11203.0,2011-10-22 15:51:21,179095,10000,ACCEPTED,M
11203.0,2011-10-22 15:51:21,179095,10000,ACCEPTED,P
11049.0,2011-10-27 10:26:43,179095,10000,ACCEPTED,Q
10138.0,2011-10-31 15:15:12,179095,10000,ACCEPTED,K
10880.0,2011-10-25 18:30:05,179110,5000,CANCELLED,O
10880.0,2011-10-25 18:30:07,179110,5000,CANCELLED,M
10880.0,2011-10-25 18:30:07,179110,5000,CANCELLED,P
112.0,2011-11-25 09:15:26,179110,5000,CANCELLED,L
11019.0,2011-10-22 16:49:47,179116,9600,DECLINED,O
11019.0,2011-10-22 16:49:48,179116,9600,DECLINED,M
11019.0,2011-10-22 16:49:48,179116,9600,DECLINED,P
11029.0,2011-10-31 10:53:48,179116,9600,DECLINED,Q
10862.0,2011-11-05 15:04:50,179116,9600,DECLINED,O
10862.0,2011-11-05 15:04:50,179116,9600,DECLINED,L
10862.0,2011-11-05 15:04:51,179116,9600,DECLINED,M
10862.0,2011-11-05 15:04:51,179116,9600,DECLINED,P
11049.0,2011-11-28 09:28:34,179116,9600,DECLINED,Q
10609.0,2011-11-28 10:46:20,179116,9600,DECLINED,N
11203.0,2011-10-24 10:45:43,179137,7000,ACCEPTED,O
11203.0,2011-10-24 10:45:44,179137,7000,ACCEPTED,M
11203.0,2011-10-24 10:45:44,179137,7000,ACCEPTED,P
11029.0,2011-10-28 09:37:20,179137,7000,ACCEPTED,Q
10138.0,2011-11-01 11:57:57,179137,7000,ACCEPTED,K
10881.0,2011-10-24 18:18:23,179146,15000,DECLINED,O
10881.0,2011-10-24 18:18:25,179146,15000,DECLINED,M
10881.0,2011-10-24 18:18:25,179146,15000,DECLINED,P
11049.0,2011-10-31 10:16:58,179146,15000,DECLINED,Q
10138.0,2011-11-01 09:00:46,179146,15000,DECLINED,N
11202.0,2011-10-24 13:21:11,179200,10000,ACCEPTED,O
11202.0,2011-10-24 13:21:13,179200,10000,ACCEPTED,M
11202.0,2011-10-24 13:21:13,179200,10000,ACCEPTED,P
11029.0,2011-10-28 10:05:39,179200,10000,ACCEPTED,Q
10138.0,2011-11-01 10:02:11,179200,10000,ACCEPTED,K
11180.0,2011-10-24 16:33:08,179203,5000,ACCEPTED,O
11180.0,2011-10-24 16:33:09,179203,5000,ACCEPTED,M
11180.0,2011-10-24 16:33:09,179203,5000,ACCEPTED,P
10899.0,2011-11-22 10:20:24,179203,5000,ACCEPTED,Q
10138.0,2011-11-23 15:36:36,179203,5000,ACCEPTED,K
11203.0,2011-10-24 14:32:00,179239,30000,CANCELLED,O
11203.0,2011-10-24 14:32:02,179239,30000,CANCELLED,M
11203.0,2011-10-24 14:32:02,179239,30000,CANCELLED,P
11203.0,2011-10-24 14:32:57,179239,30000,CANCELLED,O
11203.0,2011-10-24 14:32:57,179239,30000,CANCELLED,L
11203.0,2011-10-24 14:32:58,179239,30000,CANCELLED,M
11203.0,2011-10-24 14:32:58,179239,30000,CANCELLED,P
11180.0,2011-11-14 19:21:05,179239,30000,CANCELLED,L
10913.0,2011-10-24 17:56:04,179284,12500,DECLINED,O
10913.0,2011-10-24 17:56:06,179284,12500,DECLINED,M
10913.0,2011-10-24 17:56:06,179284,12500,DECLINED,P
11259.0,2011-11-09 16:54:04,179284,12500,DECLINED,Q
10629.0,2011-11-10 09:24:23,179284,12500,DECLINED,N
11180.0,2011-10-24 20:49:26,179293,25000,ACCEPTED,O
11180.0,2011-10-24 20:49:27,179293,25000,ACCEPTED,M
11180.0,2011-10-24 20:49:27,179293,25000,ACCEPTED,P
11180.0,2011-10-24 20:50:16,179293,25000,ACCEPTED,L
11180.0,2011-10-24 20:50:16,179293,25000,ACCEPTED,O
11180.0,2011-10-24 20:50:18,179293,25000,ACCEPTED,M
11180.0,2011-10-24 20:50:18,179293,25000,ACCEPTED,P
10889.0,2011-11-01 16:52:55,179293,25000,ACCEPTED,O
10889.0,2011-11-01 16:52:55,179293,25000,ACCEPTED,L
10889.0,2011-11-01 16:52:56,179293,25000,ACCEPTED,M
10889.0,2011-11-01 16:52:56,179293,25000,ACCEPTED,P
11049.0,2011-11-11 10:01:27,179293,25000,ACCEPTED,Q
10809.0,2011-11-15 11:33:11,179293,25000,ACCEPTED,L
10809.0,2011-11-15 11:33:11,179293,25000,ACCEPTED,O
10809.0,2011-11-15 11:33:13,179293,25000,ACCEPTED,M
10809.0,2011-11-15 11:33:13,179293,25000,ACCEPTED,P
10809.0,2011-11-15 11:35:30,179293,25000,ACCEPTED,K
11202.0,2011-10-26 19:38:31,179299,15000,CANCELLED,O
11202.0,2011-10-26 19:38:31,179299,15000,CANCELLED,M
11202.0,2011-10-26 19:38:32,179299,15000,CANCELLED,P
11002.0,2011-11-05 12:26:16,179299,15000,CANCELLED,L
11203.0,2011-10-24 12:39:08,179302,14000,ACCEPTED,O
11203.0,2011-10-24 12:39:09,179302,14000,ACCEPTED,M
11203.0,2011-10-24 12:39:09,179302,14000,ACCEPTED,P
11029.0,2011-10-28 09:39:01,179302,14000,ACCEPTED,Q
10972.0,2011-11-01 11:30:38,179302,14000,ACCEPTED,K
11203.0,2011-10-24 16:16:26,179305,15000,ACCEPTED,O
11203.0,2011-10-24 16:16:28,179305,15000,ACCEPTED,M
11203.0,2011-10-24 16:16:28,179305,15000,ACCEPTED,P
10861.0,2011-11-22 09:53:12,179305,15000,ACCEPTED,O
10861.0,2011-11-22 09:53:12,179305,15000,ACCEPTED,L
10861.0,2011-11-22 09:53:17,179305,15000,ACCEPTED,M
10861.0,2011-11-22 09:53:17,179305,15000,ACCEPTED,P
10789.0,2011-11-25 12:14:38,179305,15000,ACCEPTED,Q
10138.0,2011-11-30 19:48:37,179305,15000,ACCEPTED,K
11202.0,2011-10-24 15:57:36,179311,37000,ACCEPTED,O
11202.0,2011-10-24 15:57:37,179311,37000,ACCEPTED,M
11202.0,2011-10-24 15:57:37,179311,37000,ACCEPTED,P
11029.0,2011-11-02 09:31:37,179311,37000,ACCEPTED,Q
10972.0,2011-11-04 16:12:15,179311,37000,ACCEPTED,K
10982.0,2011-10-24 13:13:12,179323,8500,DECLINED,O
10982.0,2011-10-24 13:13:14,179323,8500,DECLINED,M
10982.0,2011-10-24 13:13:14,179323,8500,DECLINED,P
10789.0,2011-10-28 11:38:31,179323,8500,DECLINED,Q
10138.0,2011-11-02 10:20:08,179323,8500,DECLINED,N
10982.0,2011-10-24 09:45:19,179345,28500,ACCEPTED,O
10982.0,2011-10-24 09:45:21,179345,28500,ACCEPTED,M
10982.0,2011-10-24 09:45:21,179345,28500,ACCEPTED,P
10789.0,2011-10-28 11:30:48,179345,28500,ACCEPTED,Q
10138.0,2011-11-02 11:52:52,179345,28500,ACCEPTED,K
11202.0,2011-10-24 11:47:35,179372,20000,ACCEPTED,O
11202.0,2011-10-24 11:47:36,179372,20000,ACCEPTED,M
11202.0,2011-10-24 11:47:36,179372,20000,ACCEPTED,P
11049.0,2011-10-31 10:14:09,179372,20000,ACCEPTED,Q
10138.0,2011-11-01 09:25:04,179372,20000,ACCEPTED,K
10982.0,2011-10-24 11:47:04,179378,5000,DECLINED,O
10982.0,2011-10-24 11:47:05,179378,5000,DECLINED,M
10982.0,2011-10-24 11:47:05,179378,5000,DECLINED,P
11029.0,2011-11-02 09:25:09,179378,5000,DECLINED,Q
10629.0,2011-11-04 16:03:24,179378,5000,DECLINED,N
11201.0,2011-10-25 09:47:37,179384,20000,ACCEPTED,O
11201.0,2011-10-25 09:47:38,179384,20000,ACCEPTED,M
11201.0,2011-10-25 09:47:38,179384,20000,ACCEPTED,P
11201.0,2011-10-25 09:48:19,179384,20000,ACCEPTED,L
11201.0,2011-10-25 09:48:19,179384,20000,ACCEPTED,O
11201.0,2011-10-25 09:48:21,179384,20000,ACCEPTED,M
11201.0,2011-10-25 09:48:22,179384,20000,ACCEPTED,P
10789.0,2011-11-18 14:18:37,179384,20000,ACCEPTED,L
10789.0,2011-11-18 14:18:37,179384,20000,ACCEPTED,O
10789.0,2011-11-18 14:18:39,179384,20000,ACCEPTED,M
10789.0,2011-11-18 14:18:39,179384,20000,ACCEPTED,P
10899.0,2011-11-23 10:28:38,179384,20000,ACCEPTED,Q
10138.0,2011-11-28 10:36:53,179384,20000,ACCEPTED,K
11121.0,2011-10-24 12:34:46,179405,37500,CANCELLED,O
11121.0,2011-10-24 12:34:47,179405,37500,CANCELLED,M
11121.0,2011-10-24 12:34:47,179405,37500,CANCELLED,P
112.0,2011-11-24 09:15:14,179405,37500,CANCELLED,L
10982.0,2011-10-24 12:31:21,179408,20000,DECLINED,O
10982.0,2011-10-24 12:31:22,179408,20000,DECLINED,M
10982.0,2011-10-24 12:31:22,179408,20000,DECLINED,P
11181.0,2011-10-31 18:16:04,179408,20000,DECLINED,O
11181.0,2011-10-31 18:16:04,179408,20000,DECLINED,L
11181.0,2011-10-31 18:16:05,179408,20000,DECLINED,M
11181.0,2011-10-31 18:16:05,179408,20000,DECLINED,P
10889.0,2011-11-28 15:04:45,179408,20000,DECLINED,N
11202.0,2011-10-24 14:00:10,179438,10000,CANCELLED,O
11202.0,2011-10-24 14:00:11,179438,10000,CANCELLED,M
11202.0,2011-10-24 14:00:11,179438,10000,CANCELLED,P
10862.0,2011-11-05 13:50:36,179438,10000,CANCELLED,L
10982.0,2011-10-24 14:09:19,179447,5000,ACCEPTED,O
10982.0,2011-10-24 14:09:20,179447,5000,ACCEPTED,M
10982.0,2011-10-24 14:09:20,179447,5000,ACCEPTED,P
11029.0,2011-10-31 10:34:02,179447,5000,ACCEPTED,Q
10138.0,2011-11-02 09:03:43,179447,5000,ACCEPTED,K
11200.0,2011-10-24 19:55:45,179450,10000,ACCEPTED,O
11200.0,2011-10-24 19:55:47,179450,10000,ACCEPTED,M
11200.0,2011-10-24 19:55:47,179450,10000,ACCEPTED,P
10861.0,2011-10-28 15:35:18,179450,10000,ACCEPTED,L
10861.0,2011-10-28 15:35:18,179450,10000,ACCEPTED,O
10861.0,2011-10-28 15:35:19,179450,10000,ACCEPTED,M
10861.0,2011-10-28 15:35:19,179450,10000,ACCEPTED,P
11029.0,2011-11-07 10:21:27,179450,10000,ACCEPTED,Q
10629.0,2011-11-10 16:25:31,179450,10000,ACCEPTED,K
11201.0,2011-10-24 15:03:52,179456,9450,ACCEPTED,O
11201.0,2011-10-24 15:03:53,179456,9450,ACCEPTED,M
11201.0,2011-10-24 15:03:53,179456,9450,ACCEPTED,P
11201.0,2011-10-24 15:05:19,179456,9450,ACCEPTED,L
11201.0,2011-10-24 15:05:19,179456,9450,ACCEPTED,O
11201.0,2011-10-24 15:05:20,179456,9450,ACCEPTED,M
11201.0,2011-10-24 15:05:20,179456,9450,ACCEPTED,P
11049.0,2011-10-27 09:34:58,179456,9450,ACCEPTED,Q
10629.0,2011-10-27 15:31:14,179456,9450,ACCEPTED,K
11169.0,2011-10-25 09:22:03,179462,19500,CANCELLED,O
11169.0,2011-10-25 09:22:04,179462,19500,CANCELLED,M
11169.0,2011-10-25 09:22:04,179462,19500,CANCELLED,P
11189.0,2011-10-26 14:44:57,179462,19500,CANCELLED,L
11189.0,2011-10-26 14:44:57,179462,19500,CANCELLED,O
11189.0,2011-10-26 14:44:59,179462,19500,CANCELLED,M
11189.0,2011-10-26 14:44:59,179462,19500,CANCELLED,P
11029.0,2011-11-07 08:01:12,179462,19500,CANCELLED,L
11200.0,2011-10-24 18:13:00,179504,13000,ACCEPTED,O
11200.0,2011-10-24 18:13:01,179504,13000,ACCEPTED,M
11200.0,2011-10-24 18:13:01,179504,13000,ACCEPTED,P
11029.0,2011-10-31 11:12:43,179504,13000,ACCEPTED,Q
10809.0,2011-11-03 10:41:45,179504,13000,ACCEPTED,K
11200.0,2011-10-24 20:39:56,179540,5000,CANCELLED,O
11200.0,2011-10-24 20:39:57,179540,5000,CANCELLED,M
11200.0,2011-10-24 20:39:57,179540,5000,CANCELLED,P
11181.0,2011-11-03 20:31:00,179540,5000,CANCELLED,L
11200.0,2011-10-24 20:56:02,179558,20000,ACCEPTED,O
11200.0,2011-10-24 20:56:03,179558,20000,ACCEPTED,M
11200.0,2011-10-24 20:56:03,179558,20000,ACCEPTED,P
11200.0,2011-10-24 20:57:25,179558,20000,ACCEPTED,O
11200.0,2011-10-24 20:57:25,179558,20000,ACCEPTED,L
11200.0,2011-10-24 20:57:26,179558,20000,ACCEPTED,M
11200.0,2011-10-24 20:57:26,179558,20000,ACCEPTED,P
11029.0,2011-11-03 10:06:59,179558,20000,ACCEPTED,Q
10138.0,2011-11-04 19:47:59,179558,20000,ACCEPTED,K
11201.0,2011-10-25 10:12:31,179573,15000,ACCEPTED,O
11201.0,2011-10-25 10:12:32,179573,15000,ACCEPTED,M
11201.0,2011-10-25 10:12:32,179573,15000,ACCEPTED,P
11029.0,2011-11-07 10:06:48,179573,15000,ACCEPTED,Q
10138.0,2011-11-10 13:49:30,179573,15000,ACCEPTED,K
11202.0,2011-10-26 21:05:08,179591,20000,CANCELLED,O
11202.0,2011-10-26 21:05:09,179591,20000,CANCELLED,M
11202.0,2011-10-26 21:05:09,179591,20000,CANCELLED,P
10910.0,2011-11-25 16:53:50,179591,20000,CANCELLED,L
10910.0,2011-11-25 16:53:50,179591,20000,CANCELLED,O
10910.0,2011-11-25 16:53:51,179591,20000,CANCELLED,M
10910.0,2011-11-25 16:53:52,179591,20000,CANCELLED,P
11181.0,2011-12-24 13:40:27,179591,20000,CANCELLED,O
11181.0,2011-12-24 13:40:27,179591,20000,CANCELLED,L
11181.0,2011-12-24 13:40:29,179591,20000,CANCELLED,M
11181.0,2011-12-24 13:40:29,179591,20000,CANCELLED,P
112.0,2012-01-24 09:15:14,179591,20000,CANCELLED,L
11121.0,2011-10-25 13:36:40,179643,5500,ACCEPTED,O
11121.0,2011-10-25 13:36:41,179643,5500,ACCEPTED,M
11121.0,2011-10-25 13:36:41,179643,5500,ACCEPTED,P
10899.0,2011-11-01 11:40:17,179643,5500,ACCEPTED,Q
10809.0,2011-11-03 12:56:40,179643,5500,ACCEPTED,K
11189.0,2011-10-25 13:36:04,179673,8000,DECLINED,O
11189.0,2011-10-25 13:36:06,179673,8000,DECLINED,M
11189.0,2011-10-25 13:36:06,179673,8000,DECLINED,P
11259.0,2011-11-10 10:56:15,179673,8000,DECLINED,Q
10629.0,2011-11-14 15:15:46,179673,8000,DECLINED,N
11169.0,2011-10-26 10:56:59,179691,15000,ACCEPTED,O
11169.0,2011-10-26 10:57:00,179691,15000,ACCEPTED,M
11169.0,2011-10-26 10:57:00,179691,15000,ACCEPTED,P
11029.0,2011-11-17 10:32:14,179691,15000,ACCEPTED,Q
10809.0,2011-11-22 11:52:50,179691,15000,ACCEPTED,K
10982.0,2011-10-25 14:40:13,179697,37500,CANCELLED,O
10982.0,2011-10-25 14:40:15,179697,37500,CANCELLED,M
10982.0,2011-10-25 14:40:15,179697,37500,CANCELLED,P
112.0,2011-11-25 09:15:17,179697,37500,CANCELLED,L
11121.0,2011-10-25 16:03:36,179718,13300,DECLINED,O
11121.0,2011-10-25 16:03:37,179718,13300,DECLINED,M
11121.0,2011-10-25 16:03:37,179718,13300,DECLINED,P
11029.0,2011-10-31 11:20:39,179718,13300,DECLINED,Q
10972.0,2011-11-03 14:07:30,179718,13300,DECLINED,N
11121.0,2011-10-25 15:46:03,179721,43950,DECLINED,O
11121.0,2011-10-25 15:46:04,179721,43950,DECLINED,M
11121.0,2011-10-25 15:46:04,179721,43950,DECLINED,P
11029.0,2011-10-31 10:12:09,179721,43950,DECLINED,Q
10972.0,2011-11-01 16:45:11,179721,43950,DECLINED,N
11169.0,2011-10-25 15:51:26,179727,25000,CANCELLED,O
11169.0,2011-10-25 15:51:27,179727,25000,CANCELLED,M
11169.0,2011-10-25 15:51:27,179727,25000,CANCELLED,P
11180.0,2011-11-24 19:51:51,179727,25000,CANCELLED,O
11180.0,2011-11-24 19:51:51,179727,25000,CANCELLED,L
11180.0,2011-11-24 19:51:52,179727,25000,CANCELLED,M
11180.0,2011-11-24 19:51:52,179727,25000,CANCELLED,P
10913.0,2011-12-24 15:00:36,179727,25000,CANCELLED,L
11169.0,2011-10-26 16:20:11,179757,20000,CANCELLED,O
11169.0,2011-10-26 16:20:13,179757,20000,CANCELLED,M
11169.0,2011-10-26 16:20:13,179757,20000,CANCELLED,P
11169.0,2011-11-10 16:55:15,179757,20000,CANCELLED,O
11169.0,2011-11-10 16:55:15,179757,20000,CANCELLED,L
11169.0,2011-11-10 16:55:16,179757,20000,CANCELLED,M
11169.0,2011-11-10 16:55:16,179757,20000,CANCELLED,P
112.0,2011-12-11 09:15:31,179757,20000,CANCELLED,L
10909.0,2011-10-25 19:33:07,179760,20000,CANCELLED,O
10909.0,2011-10-25 19:33:09,179760,20000,CANCELLED,M
10909.0,2011-10-25 19:33:09,179760,20000,CANCELLED,P
11180.0,2011-11-14 20:58:38,179760,20000,CANCELLED,L
10913.0,2011-11-03 16:56:52,179763,2500,ACCEPTED,O
10913.0,2011-11-03 16:56:53,179763,2500,ACCEPTED,M
10913.0,2011-11-03 16:56:53,179763,2500,ACCEPTED,P
11259.0,2011-11-23 10:31:33,179763,2500,ACCEPTED,Q
10972.0,2011-11-28 10:24:35,179763,2500,ACCEPTED,K
10939.0,2011-10-25 20:06:50,179772,5000,DECLINED,O
10939.0,2011-10-25 20:06:51,179772,5000,DECLINED,M
10939.0,2011-10-25 20:06:51,179772,5000,DECLINED,P
10899.0,2011-11-07 11:15:14,179772,5000,DECLINED,Q
10138.0,2011-11-09 15:01:13,179772,5000,DECLINED,N
10909.0,2011-10-25 20:02:15,179784,3500,DECLINED,O
10909.0,2011-10-25 20:02:16,179784,3500,DECLINED,M
10909.0,2011-10-25 20:02:16,179784,3500,DECLINED,P
10899.0,2011-11-01 12:47:54,179784,3500,DECLINED,Q
10809.0,2011-11-03 12:38:28,179784,3500,DECLINED,N
11121.0,2011-10-25 19:58:09,179796,37500,ACCEPTED,O
11121.0,2011-10-25 19:58:10,179796,37500,ACCEPTED,M
11121.0,2011-10-25 19:58:10,179796,37500,ACCEPTED,P
11049.0,2011-11-01 11:33:18,179796,37500,ACCEPTED,Q
10138.0,2011-11-01 16:06:44,179796,37500,ACCEPTED,K
10861.0,2011-10-26 10:06:45,179811,25000,ACCEPTED,O
10861.0,2011-10-26 10:06:46,179811,25000,ACCEPTED,M
10861.0,2011-10-26 10:06:46,179811,25000,ACCEPTED,P
11049.0,2011-10-31 11:10:32,179811,25000,ACCEPTED,Q
10629.0,2011-11-07 15:45:50,179811,25000,ACCEPTED,K
11002.0,2011-10-26 10:54:52,179817,5000,ACCEPTED,O
11002.0,2011-10-26 10:54:53,179817,5000,ACCEPTED,M
11002.0,2011-10-26 10:54:53,179817,5000,ACCEPTED,P
10138.0,2011-11-14 19:35:47,179817,5000,ACCEPTED,Q
10138.0,2011-11-14 19:43:51,179817,5000,ACCEPTED,K
10861.0,2011-10-26 09:27:08,179823,14000,ACCEPTED,O
10861.0,2011-10-26 09:27:10,179823,14000,ACCEPTED,M
10861.0,2011-10-26 09:27:10,179823,14000,ACCEPTED,P
11029.0,2011-11-07 10:34:56,179823,14000,ACCEPTED,Q
10138.0,2011-11-16 12:32:50,179823,14000,ACCEPTED,K
11189.0,2011-10-26 12:31:42,179832,15000,ACCEPTED,O
11189.0,2011-10-26 12:31:43,179832,15000,ACCEPTED,M
11189.0,2011-10-26 12:31:43,179832,15000,ACCEPTED,P
11259.0,2011-11-16 11:42:15,179832,15000,ACCEPTED,Q
10629.0,2011-11-21 09:08:11,179832,15000,ACCEPTED,K
10861.0,2011-10-26 09:37:54,179841,15000,ACCEPTED,O
10861.0,2011-10-26 09:37:54,179841,15000,ACCEPTED,M
10861.0,2011-10-26 09:37:54,179841,15000,ACCEPTED,P
11049.0,2011-11-01 10:55:46,179841,15000,ACCEPTED,Q
10809.0,2011-11-03 14:04:10,179841,15000,ACCEPTED,K
10863.0,2011-10-26 18:31:56,179847,6000,ACCEPTED,O
10863.0,2011-10-26 18:31:58,179847,6000,ACCEPTED,M
10863.0,2011-10-26 18:31:58,179847,6000,ACCEPTED,P
10863.0,2011-10-26 18:32:47,179847,6000,ACCEPTED,O
10863.0,2011-10-26 18:32:47,179847,6000,ACCEPTED,L
10863.0,2011-10-26 18:32:49,179847,6000,ACCEPTED,M
10863.0,2011-10-26 18:32:49,179847,6000,ACCEPTED,P
10789.0,2011-11-04 12:10:40,179847,6000,ACCEPTED,Q
10809.0,2011-11-08 14:55:23,179847,6000,ACCEPTED,K
11009.0,2011-10-26 11:01:17,179856,15000,ACCEPTED,O
11009.0,2011-10-26 11:01:18,179856,15000,ACCEPTED,M
11009.0,2011-10-26 11:01:18,179856,15000,ACCEPTED,P
11259.0,2011-11-02 10:03:56,179856,15000,ACCEPTED,Q
10972.0,2011-11-08 12:20:58,179856,15000,ACCEPTED,K
11121.0,2011-10-26 20:12:58,179885,35000,ACCEPTED,O
11121.0,2011-10-26 20:12:59,179885,35000,ACCEPTED,M
11121.0,2011-10-26 20:12:59,179885,35000,ACCEPTED,P
11121.0,2011-10-26 20:14:28,179885,35000,ACCEPTED,L
11121.0,2011-10-26 20:14:28,179885,35000,ACCEPTED,O
11121.0,2011-10-26 20:14:29,179885,35000,ACCEPTED,M
11121.0,2011-10-26 20:14:29,179885,35000,ACCEPTED,P
11259.0,2011-11-09 17:05:48,179885,35000,ACCEPTED,Q
10972.0,2011-11-11 10:46:15,179885,35000,ACCEPTED,L
10972.0,2011-11-11 10:46:15,179885,35000,ACCEPTED,O
10972.0,2011-11-11 10:46:17,179885,35000,ACCEPTED,M
10972.0,2011-11-11 10:46:17,179885,35000,ACCEPTED,P
10929.0,2011-11-21 21:02:09,179885,35000,ACCEPTED,Q
10972.0,2011-11-22 09:15:58,179885,35000,ACCEPTED,K
11189.0,2011-10-26 10:55:00,179902,20000,ACCEPTED,O
11189.0,2011-10-26 10:55:02,179902,20000,ACCEPTED,M
11189.0,2011-10-26 10:55:02,179902,20000,ACCEPTED,P
11049.0,2011-11-04 12:03:16,179902,20000,ACCEPTED,Q
10629.0,2011-11-10 11:10:45,179902,20000,ACCEPTED,K
11169.0,2011-10-26 13:34:15,179908,10000,DECLINED,O
11169.0,2011-10-26 13:34:16,179908,10000,DECLINED,M
11169.0,2011-10-26 13:34:16,179908,10000,DECLINED,P
11029.0,2011-10-31 11:36:02,179908,10000,DECLINED,Q
10138.0,2011-11-02 09:21:36,179908,10000,DECLINED,N
11189.0,2011-10-26 11:31:15,179914,24000,DECLINED,O
11189.0,2011-10-26 11:31:16,179914,24000,DECLINED,M
11189.0,2011-10-26 11:31:16,179914,24000,DECLINED,P
11259.0,2011-10-31 10:48:49,179914,24000,DECLINED,Q
10629.0,2011-11-03 14:50:40,179914,24000,DECLINED,N
11189.0,2011-10-26 13:32:30,179929,40000,ACCEPTED,O
11189.0,2011-10-26 13:32:32,179929,40000,ACCEPTED,M
11189.0,2011-10-26 13:32:32,179929,40000,ACCEPTED,P
11122.0,2011-10-27 19:55:05,179929,40000,ACCEPTED,O
11122.0,2011-10-27 19:55:05,179929,40000,ACCEPTED,L
11122.0,2011-10-27 19:55:07,179929,40000,ACCEPTED,M
11122.0,2011-10-27 19:55:07,179929,40000,ACCEPTED,P
11049.0,2011-11-02 09:23:18,179929,40000,ACCEPTED,Q
10809.0,2011-11-04 15:52:35,179929,40000,ACCEPTED,K
11002.0,2011-10-26 11:12:08,179935,9000,ACCEPTED,O
11002.0,2011-10-26 11:12:09,179935,9000,ACCEPTED,M
11002.0,2011-10-26 11:12:09,179935,9000,ACCEPTED,P
11029.0,2011-10-31 10:49:46,179935,9000,ACCEPTED,Q
10138.0,2011-11-02 08:54:45,179935,9000,ACCEPTED,K
11169.0,2011-10-28 11:49:28,179950,12500,DECLINED,O
11169.0,2011-10-28 11:49:29,179950,12500,DECLINED,M
11169.0,2011-10-28 11:49:29,179950,12500,DECLINED,P
11029.0,2011-11-02 09:37:19,179950,12500,DECLINED,Q
10629.0,2011-11-04 15:24:16,179950,12500,DECLINED,N
11189.0,2011-10-26 13:12:17,179959,8000,DECLINED,O
11189.0,2011-10-26 13:12:19,179959,8000,DECLINED,M
11189.0,2011-10-26 13:12:19,179959,8000,DECLINED,P
11029.0,2011-10-31 11:00:54,179959,8000,DECLINED,Q
10138.0,2011-11-02 14:05:58,179959,8000,DECLINED,N
11169.0,2011-10-26 13:04:06,179962,37500,ACCEPTED,O
11169.0,2011-10-26 13:04:09,179962,37500,ACCEPTED,M
11169.0,2011-10-26 13:04:09,179962,37500,ACCEPTED,P
11049.0,2011-11-02 09:01:40,179962,37500,ACCEPTED,Q
10138.0,2011-11-02 10:56:26,179962,37500,ACCEPTED,K
10982.0,2011-10-26 14:54:52,179986,45000,ACCEPTED,O
10982.0,2011-10-26 14:54:53,179986,45000,ACCEPTED,M
10982.0,2011-10-26 14:54:53,179986,45000,ACCEPTED,P
11029.0,2011-11-03 10:13:20,179986,45000,ACCEPTED,Q
10972.0,2011-11-10 13:49:02,179986,45000,ACCEPTED,K
