ec1,time,sequence,sn1,result,event
11202.0,2011-11-08 14:34:56,182641,10000,CANCELLED,F
11202.0,2011-11-08 14:45:51,182641,10000,CANCELLED,D
112.0,2011-11-06 19:47:32,182644,7500,CANCELLED,J
112.0,2011-11-06 19:47:33,182644,7500,CANCELLED,G
112.0,2011-11-06 19:48:13,182644,7500,CANCELLED,H
112.0,2011-12-07 09:15:20,182644,7500,CANCELLED,D
112.0,2011-11-06 20:39:11,182656,3000,DECLINED,J
112.0,2011-11-06 20:39:11,182656,3000,DECLINED,G
10228.0,2011-11-07 11:41:55,182656,3000,DECLINED,E
112.0,2011-11-06 20:43:21,182659,10000,DECLINED,J
112.0,2011-11-06 20:43:22,182659,10000,DECLINED,G
10228.0,2011-11-07 11:32:08,182659,10000,DECLINED,E
112.0,2011-11-06 20:47:56,182665,15000,CANCELLED,J
112.0,2011-11-06 20:47:58,182665,15000,CANCELLED,G
112.0,2011-11-06 20:48:36,182665,15000,CANCELLED,H
11200.0,2011-11-07 14:29:29,182665,15000,CANCELLED,A
11200.0,2011-11-07 14:38:39,182665,15000,CANCELLED,F
11189.0,2011-11-15 16:21:32,182665,15000,CANCELLED,D
112.0,2011-11-06 21:11:00,182668,37500,ACCEPTED,J
112.0,2011-11-06 21:11:01,182668,37500,ACCEPTED,G
112.0,2011-11-06 21:11:47,182668,37500,ACCEPTED,H
11203.0,2011-11-07 14:32:27,182668,37500,ACCEPTED,A
11203.0,2011-11-07 14:35:59,182668,37500,ACCEPTED,F
10138.0,2011-11-25 12:34:25,182668,37500,ACCEPTED,B
10138.0,2011-11-25 12:34:25,182668,37500,ACCEPTED,I
10138.0,2011-11-25 12:34:25,182668,37500,ACCEPTED,C
112.0,2011-11-07 00:34:43,182680,25000,ACCEPTED,J
112.0,2011-11-07 00:34:44,182680,25000,ACCEPTED,G
112.0,2011-11-07 00:35:34,182680,25000,ACCEPTED,H
10881.0,2011-11-07 18:10:11,182680,25000,ACCEPTED,A
10881.0,2011-11-07 18:11:07,182680,25000,ACCEPTED,F
10809.0,2011-11-16 14:29:28,182680,25000,ACCEPTED,C
10809.0,2011-11-16 14:29:28,182680,25000,ACCEPTED,I
10809.0,2011-11-16 14:29:28,182680,25000,ACCEPTED,B
112.0,2011-11-07 01:30:38,182686,5000,CANCELLED,J
112.0,2011-11-07 01:30:40,182686,5000,CANCELLED,G
10228.0,2011-11-07 11:27:52,182686,5000,CANCELLED,H
112.0,2011-12-07 09:15:23,182686,5000,CANCELLED,D
112.0,2011-11-07 04:07:10,182689,26000,ACCEPTED,J
112.0,2011-11-07 04:07:14,182689,26000,ACCEPTED,G
112.0,2011-11-07 04:08:11,182689,26000,ACCEPTED,H
11202.0,2011-11-07 14:59:59,182689,26000,ACCEPTED,A
11202.0,2011-11-07 15:03:42,182689,26000,ACCEPTED,F
10972.0,2011-11-17 14:21:56,182689,26000,ACCEPTED,C
10972.0,2011-11-17 14:21:56,182689,26000,ACCEPTED,I
10972.0,2011-11-17 14:21:56,182689,26000,ACCEPTED,B
112.0,2011-11-07 08:56:31,182705,50000,DECLINED,J
112.0,2011-11-07 08:56:32,182705,50000,DECLINED,G
112.0,2011-11-07 08:57:03,182705,50000,DECLINED,E
112.0,2011-11-07 09:42:16,182708,40000,CANCELLED,J
112.0,2011-11-07 09:42:17,182708,40000,CANCELLED,G
10228.0,2011-11-07 11:23:56,182708,40000,CANCELLED,H
11169.0,2011-11-08 10:56:48,182708,40000,CANCELLED,A
11169.0,2011-11-08 11:02:21,182708,40000,CANCELLED,F
10863.0,2011-11-16 11:46:10,182708,40000,CANCELLED,D
112.0,2011-11-07 09:47:24,182711,25000,CANCELLED,J
112.0,2011-11-07 09:47:25,182711,25000,CANCELLED,G
112.0,2011-11-07 09:48:20,182711,25000,CANCELLED,H
11202.0,2011-11-07 09:59:10,182711,25000,CANCELLED,A
11202.0,2011-11-07 10:03:19,182711,25000,CANCELLED,F
10913.0,2011-11-12 12:42:22,182711,25000,CANCELLED,D
112.0,2011-11-07 09:56:04,182714,5000,CANCELLED,J
112.0,2011-11-07 09:56:05,182714,5000,CANCELLED,G
112.0,2011-11-07 09:56:47,182714,5000,CANCELLED,H
11169.0,2011-11-07 20:02:43,182714,5000,CANCELLED,A
11169.0,2011-11-07 20:06:05,182714,5000,CANCELLED,F
11180.0,2011-12-19 19:21:11,182714,5000,CANCELLED,D
112.0,2011-11-07 10:11:12,182723,18000,ACCEPTED,J
112.0,2011-11-07 10:11:13,182723,18000,ACCEPTED,G
112.0,2011-11-07 10:12:02,182723,18000,ACCEPTED,H
11169.0,2011-11-07 18:42:47,182723,18000,ACCEPTED,A
11169.0,2011-11-07 18:44:45,182723,18000,ACCEPTED,F
10138.0,2011-11-25 16:01:09,182723,18000,ACCEPTED,I
10138.0,2011-11-25 16:01:09,182723,18000,ACCEPTED,C
10138.0,2011-11-25 16:01:09,182723,18000,ACCEPTED,B
112.0,2011-11-07 10:13:23,182726,16500,ACCEPTED,J
112.0,2011-11-07 10:13:23,182726,16500,ACCEPTED,G
10228.0,2011-11-07 11:22:08,182726,16500,ACCEPTED,H
10861.0,2011-11-09 10:39:29,182726,16500,ACCEPTED,A
10861.0,2011-11-09 10:42:38,182726,16500,ACCEPTED,F
10138.0,2011-12-05 09:15:53,182726,16500,ACCEPTED,B
10138.0,2011-12-05 09:15:53,182726,16500,ACCEPTED,C
10138.0,2011-12-05 09:15:53,182726,16500,ACCEPTED,I
112.0,2011-11-07 10:29:16,182732,2500,DECLINED,J
112.0,2011-11-07 10:29:16,182732,2500,DECLINED,G
10228.0,2011-11-07 11:17:38,182732,2500,DECLINED,E
112.0,2011-11-07 10:36:19,182735,30000,ACCEPTED,J
112.0,2011-11-07 10:36:20,182735,30000,ACCEPTED,G
10228.0,2011-11-07 11:20:55,182735,30000,ACCEPTED,H
11181.0,2011-11-07 18:02:00,182735,30000,ACCEPTED,A
11181.0,2011-11-07 18:04:12,182735,30000,ACCEPTED,F
10138.0,2011-11-28 12:36:17,182735,30000,ACCEPTED,B
10138.0,2011-11-28 12:36:17,182735,30000,ACCEPTED,C
10138.0,2011-11-28 12:36:17,182735,30000,ACCEPTED,I
112.0,2011-11-07 10:47:19,182741,20000,ACCEPTED,J
112.0,2011-11-07 10:47:19,182741,20000,ACCEPTED,G
112.0,2011-11-07 10:48:23,182741,20000,ACCEPTED,H
11009.0,2011-11-07 10:54:36,182741,20000,ACCEPTED,A
11009.0,2011-11-07 10:57:26,182741,20000,ACCEPTED,F
10972.0,2011-11-15 17:07:55,182741,20000,ACCEPTED,B
10972.0,2011-11-15 17:07:55,182741,20000,ACCEPTED,C
10972.0,2011-11-15 17:07:55,182741,20000,ACCEPTED,I
112.0,2011-11-07 10:52:31,182747,11389,CANCELLED,J
112.0,2011-11-07 10:52:31,182747,11389,CANCELLED,G
112.0,2011-11-07 10:53:04,182747,11389,CANCELLED,H
11002.0,2011-11-07 16:45:08,182747,11389,CANCELLED,A
11002.0,2011-11-07 16:50:50,182747,11389,CANCELLED,F
10909.0,2011-11-18 20:47:11,182747,11389,CANCELLED,D
112.0,2011-11-07 10:55:01,182750,10000,DECLINED,J
112.0,2011-11-07 10:55:01,182750,10000,DECLINED,G
112.0,2011-11-07 10:55:35,182750,10000,DECLINED,E
112.0,2011-11-07 11:45:12,182756,23000,CANCELLED,J
112.0,2011-11-07 11:45:12,182756,23000,CANCELLED,G
10228.0,2011-11-07 11:48:12,182756,23000,CANCELLED,H
11203.0,2011-11-07 16:16:33,182756,23000,CANCELLED,A
11203.0,2011-11-07 16:26:21,182756,23000,CANCELLED,F
10861.0,2011-11-19 16:46:40,182756,23000,CANCELLED,D
112.0,2011-11-07 12:52:33,182765,6500,DECLINED,J
112.0,2011-11-07 12:52:38,182765,6500,DECLINED,G
112.0,2011-11-07 12:53:21,182765,6500,DECLINED,E
112.0,2011-11-07 13:07:32,182768,35000,CANCELLED,J
112.0,2011-11-07 13:07:33,182768,35000,CANCELLED,G
112.0,2011-11-07 13:08:08,182768,35000,CANCELLED,H
11119.0,2011-11-07 18:53:38,182768,35000,CANCELLED,D
112.0,2011-11-07 13:18:10,182771,39000,DECLINED,J
112.0,2011-11-07 13:18:10,182771,39000,DECLINED,G
112.0,2011-11-07 13:18:50,182771,39000,DECLINED,H
10982.0,2011-11-07 13:56:39,182771,39000,DECLINED,A
10982.0,2011-11-07 13:57:38,182771,39000,DECLINED,F
10972.0,2011-11-25 18:19:57,182771,39000,DECLINED,E
112.0,2011-11-07 13:20:28,182774,9000,CANCELLED,J
112.0,2011-11-07 13:20:29,182774,9000,CANCELLED,G
10982.0,2011-11-07 13:35:38,182774,9000,CANCELLED,H
10982.0,2011-11-07 13:36:04,182774,9000,CANCELLED,A
10982.0,2011-11-07 13:43:34,182774,9000,CANCELLED,F
10859.0,2011-11-08 16:17:14,182774,9000,CANCELLED,D
112.0,2011-11-07 13:29:27,182777,10000,ACCEPTED,J
112.0,2011-11-07 13:29:27,182777,10000,ACCEPTED,G
112.0,2011-11-07 13:30:06,182777,10000,ACCEPTED,H
11181.0,2011-11-07 18:59:37,182777,10000,ACCEPTED,A
11181.0,2011-11-07 19:01:28,182777,10000,ACCEPTED,F
10609.0,2011-11-14 12:39:14,182777,10000,ACCEPTED,I
10609.0,2011-11-14 12:39:14,182777,10000,ACCEPTED,C
10609.0,2011-11-14 12:39:14,182777,10000,ACCEPTED,B
112.0,2011-11-07 13:34:24,182780,5000,ACCEPTED,J
112.0,2011-11-07 13:34:24,182780,5000,ACCEPTED,G
112.0,2011-11-07 13:35:09,182780,5000,ACCEPTED,H
10629.0,2011-11-07 13:47:31,182780,5000,ACCEPTED,A
10629.0,2011-11-07 13:49:24,182780,5000,ACCEPTED,F
10629.0,2011-11-07 13:55:06,182780,5000,ACCEPTED,C
10629.0,2011-11-07 13:55:06,182780,5000,ACCEPTED,I
10629.0,2011-11-07 13:55:06,182780,5000,ACCEPTED,B
112.0,2011-11-07 13:37:23,182783,12500,DECLINED,J
112.0,2011-11-07 13:37:23,182783,12500,DECLINED,G
11203.0,2011-11-07 15:40:50,182783,12500,DECLINED,E
112.0,2011-11-07 13:43:03,182786,10000,DECLINED,J
112.0,2011-11-07 13:43:03,182786,10000,DECLINED,G
11203.0,2011-11-07 16:44:37,182786,10000,DECLINED,E
112.0,2011-11-07 13:44:07,182789,15000,ACCEPTED,J
112.0,2011-11-07 13:44:07,182789,15000,ACCEPTED,G
11203.0,2011-11-07 15:43:34,182789,15000,ACCEPTED,H
11119.0,2011-11-07 19:36:41,182789,15000,ACCEPTED,A
11119.0,2011-11-07 19:41:26,182789,15000,ACCEPTED,F
10138.0,2011-11-24 15:58:14,182789,15000,ACCEPTED,C
10138.0,2011-11-24 15:58:14,182789,15000,ACCEPTED,B
10138.0,2011-11-24 15:58:14,182789,15000,ACCEPTED,I
112.0,2011-11-07 13:54:39,182795,4252,DECLINED,J
112.0,2011-11-07 13:54:40,182795,4252,DECLINED,G
112.0,2011-11-07 13:55:14,182795,4252,DECLINED,E
112.0,2011-11-07 14:13:10,182804,10000,DECLINED,J
112.0,2011-11-07 14:13:11,182804,10000,DECLINED,G
112.0,2011-11-07 14:14:11,182804,10000,DECLINED,E
112.0,2011-11-07 14:34:54,182825,10000,ACCEPTED,J
112.0,2011-11-07 14:34:54,182825,10000,ACCEPTED,G
112.0,2011-11-07 14:35:40,182825,10000,ACCEPTED,H
10982.0,2011-11-07 14:37:37,182825,10000,ACCEPTED,A
10982.0,2011-11-07 14:39:47,182825,10000,ACCEPTED,F
10138.0,2011-11-16 14:48:21,182825,10000,ACCEPTED,B
10138.0,2011-11-16 14:48:21,182825,10000,ACCEPTED,C
10138.0,2011-11-16 14:48:21,182825,10000,ACCEPTED,I
112.0,2011-11-07 14:35:49,182828,13000,ACCEPTED,J
112.0,2011-11-07 14:35:49,182828,13000,ACCEPTED,G
112.0,2011-11-07 14:36:45,182828,13000,ACCEPTED,H
11169.0,2011-11-07 14:41:10,182828,13000,ACCEPTED,A
11169.0,2011-11-07 14:44:58,182828,13000,ACCEPTED,F
10972.0,2012-01-02 14:32:13,182828,13000,ACCEPTED,I
10972.0,2012-01-02 14:32:13,182828,13000,ACCEPTED,C
10972.0,2012-01-02 14:32:13,182828,13000,ACCEPTED,B
112.0,2011-11-07 14:54:12,182831,10000,CANCELLED,J
112.0,2011-11-07 14:54:12,182831,10000,CANCELLED,G
112.0,2011-11-07 14:55:10,182831,10000,CANCELLED,H
11200.0,2011-11-07 19:20:20,182831,10000,CANCELLED,A
11200.0,2011-11-07 19:25:53,182831,10000,CANCELLED,F
11189.0,2011-11-17 14:46:07,182831,10000,CANCELLED,D
112.0,2011-11-07 14:55:50,182834,10000,ACCEPTED,J
112.0,2011-11-07 14:55:51,182834,10000,ACCEPTED,G
112.0,2011-11-07 14:56:28,182834,10000,ACCEPTED,H
11002.0,2011-11-07 15:41:46,182834,10000,ACCEPTED,A
11002.0,2011-11-07 15:51:35,182834,10000,ACCEPTED,F
10629.0,2011-11-24 11:56:04,182834,10000,ACCEPTED,C
10629.0,2011-11-24 11:56:04,182834,10000,ACCEPTED,B
10629.0,2011-11-24 11:56:04,182834,10000,ACCEPTED,I
112.0,2011-11-07 15:52:39,182843,20000,CANCELLED,J
112.0,2011-11-07 15:52:39,182843,20000,CANCELLED,G
11202.0,2011-11-07 16:01:00,182843,20000,CANCELLED,H
11202.0,2011-11-07 16:01:17,182843,20000,CANCELLED,A
11202.0,2011-11-07 16:32:12,182843,20000,CANCELLED,F
112.0,2011-12-19 09:15:26,182843,20000,CANCELLED,D
112.0,2011-11-07 16:03:43,182852,50000,DECLINED,J
112.0,2011-11-07 16:03:43,182852,50000,DECLINED,G
11203.0,2011-11-07 16:41:37,182852,50000,DECLINED,E
112.0,2011-11-07 16:09:08,182855,25000,CANCELLED,J
112.0,2011-11-07 16:09:08,182855,25000,CANCELLED,G
112.0,2011-11-07 16:10:06,182855,25000,CANCELLED,H
112.0,2011-12-08 09:15:08,182855,25000,CANCELLED,D
112.0,2011-11-07 16:22:35,182861,14000,CANCELLED,J
112.0,2011-11-07 16:22:35,182861,14000,CANCELLED,G
112.0,2011-11-07 16:23:22,182861,14000,CANCELLED,H
10982.0,2011-11-07 16:45:59,182861,14000,CANCELLED,D
112.0,2011-11-07 16:29:28,182864,30000,CANCELLED,J
112.0,2011-11-07 16:29:29,182864,30000,CANCELLED,G
112.0,2011-11-07 16:30:10,182864,30000,CANCELLED,H
11119.0,2011-11-07 19:59:46,182864,30000,CANCELLED,A
11119.0,2011-11-07 20:09:44,182864,30000,CANCELLED,F
112.0,2011-12-08 09:15:26,182864,30000,CANCELLED,D
112.0,2011-11-07 16:32:42,182867,15000,DECLINED,J
112.0,2011-11-07 16:32:42,182867,15000,DECLINED,G
11203.0,2011-11-07 16:38:34,182867,15000,DECLINED,H
11000.0,2011-11-19 11:22:05,182867,15000,DECLINED,E
112.0,2011-11-07 16:56:01,182873,10000,CANCELLED,J
112.0,2011-11-07 16:56:01,182873,10000,CANCELLED,G
10982.0,2011-11-07 17:00:06,182873,10000,CANCELLED,H
10859.0,2011-11-08 10:11:12,182873,10000,CANCELLED,A
10859.0,2011-11-08 10:13:10,182873,10000,CANCELLED,F
112.0,2011-12-09 09:15:24,182873,10000,CANCELLED,D
112.0,2011-11-07 17:18:21,182879,5500,ACCEPTED,J
112.0,2011-11-07 17:18:21,182879,5500,ACCEPTED,G
112.0,2011-11-07 17:18:58,182879,5500,ACCEPTED,H
10859.0,2011-11-08 14:16:43,182879,5500,ACCEPTED,A
10859.0,2011-11-08 14:18:28,182879,5500,ACCEPTED,F
10809.0,2011-11-21 12:50:58,182879,5500,ACCEPTED,I
10809.0,2011-11-21 12:50:58,182879,5500,ACCEPTED,B
10809.0,2011-11-21 12:50:58,182879,5500,ACCEPTED,C
112.0,2011-11-07 17:22:03,182882,20000,CANCELLED,J
112.0,2011-11-07 17:22:03,182882,20000,CANCELLED,G
112.0,2011-11-07 17:22:39,182882,20000,CANCELLED,H
11169.0,2011-11-07 19:33:13,182882,20000,CANCELLED,A
11169.0,2011-11-07 19:36:38,182882,20000,CANCELLED,F
11179.0,2011-12-06 19:52:29,182882,20000,CANCELLED,D
112.0,2011-11-07 17:44:25,182894,15000,ACCEPTED,J
112.0,2011-11-07 17:44:25,182894,15000,ACCEPTED,G
112.0,2011-11-07 17:45:05,182894,15000,ACCEPTED,H
11122.0,2011-11-07 17:50:12,182894,15000,ACCEPTED,A
11122.0,2011-11-07 18:08:09,182894,15000,ACCEPTED,F
10138.0,2011-11-16 10:49:27,182894,15000,ACCEPTED,C
10138.0,2011-11-16 10:49:27,182894,15000,ACCEPTED,I
10138.0,2011-11-16 10:49:27,182894,15000,ACCEPTED,B
112.0,2011-11-07 18:14:09,182897,10000,ACCEPTED,J
112.0,2011-11-07 18:14:10,182897,10000,ACCEPTED,G
112.0,2011-11-07 18:14:52,182897,10000,ACCEPTED,H
11189.0,2011-11-08 11:27:12,182897,10000,ACCEPTED,A
11189.0,2011-11-08 11:28:46,182897,10000,ACCEPTED,F
10809.0,2011-11-21 15:42:09,182897,10000,ACCEPTED,C
10809.0,2011-11-21 15:42:09,182897,10000,ACCEPTED,B
10809.0,2011-11-21 15:42:09,182897,10000,ACCEPTED,I
112.0,2011-11-07 18:22:55,182903,10000,ACCEPTED,J
112.0,2011-11-07 18:22:55,182903,10000,ACCEPTED,G
112.0,2011-11-07 18:23:35,182903,10000,ACCEPTED,H
10881.0,2011-11-07 18:26:34,182903,10000,ACCEPTED,A
10881.0,2011-11-07 18:26:51,182903,10000,ACCEPTED,F
10972.0,2011-11-22 12:31:17,182903,10000,ACCEPTED,B
10972.0,2011-11-22 12:31:17,182903,10000,ACCEPTED,C
10972.0,2011-11-22 12:31:17,182903,10000,ACCEPTED,I
112.0,2011-11-07 18:29:44,182906,7000,ACCEPTED,J
112.0,2011-11-07 18:29:45,182906,7000,ACCEPTED,G
112.0,2011-11-07 18:30:27,182906,7000,ACCEPTED,H
11122.0,2011-11-07 18:36:36,182906,7000,ACCEPTED,A
11122.0,2011-11-07 18:38:35,182906,7000,ACCEPTED,F
10972.0,2011-11-15 16:05:47,182906,7000,ACCEPTED,I
10972.0,2011-11-15 16:05:47,182906,7000,ACCEPTED,C
10972.0,2011-11-15 16:05:47,182906,7000,ACCEPTED,B
112.0,2011-11-07 18:53:38,182912,8000,CANCELLED,J
112.0,2011-11-07 18:53:39,182912,8000,CANCELLED,G
112.0,2011-11-07 18:54:23,182912,8000,CANCELLED,H
11203.0,2011-11-14 21:00:54,182912,8000,CANCELLED,A
11203.0,2011-11-14 21:02:42,182912,8000,CANCELLED,F
112.0,2011-12-15 09:15:42,182912,8000,CANCELLED,D
112.0,2011-11-07 19:26:09,182918,3000,CANCELLED,J
112.0,2011-11-07 19:26:09,182918,3000,CANCELLED,G
112.0,2011-11-07 19:26:45,182918,3000,CANCELLED,H
11119.0,2011-11-08 19:07:31,182918,3000,CANCELLED,D
112.0,2011-11-07 19:32:19,182921,40000,CANCELLED,J
112.0,2011-11-07 19:32:20,182921,40000,CANCELLED,G
112.0,2011-11-07 19:32:54,182921,40000,CANCELLED,H
11200.0,2011-11-07 20:44:20,182921,40000,CANCELLED,A
11200.0,2011-11-07 20:52:18,182921,40000,CANCELLED,F
11200.0,2011-11-22 13:15:38,182921,40000,CANCELLED,D
112.0,2011-11-07 19:32:26,182924,5000,CANCELLED,J
112.0,2011-11-07 19:32:27,182924,5000,CANCELLED,G
112.0,2011-11-07 19:33:00,182924,5000,CANCELLED,H
11181.0,2011-11-08 18:59:10,182924,5000,CANCELLED,D
112.0,2011-11-07 19:34:13,182927,10000,ACCEPTED,J
112.0,2011-11-07 19:34:13,182927,10000,ACCEPTED,G
112.0,2011-11-07 19:34:46,182927,10000,ACCEPTED,H
11169.0,2011-11-07 20:26:41,182927,10000,ACCEPTED,A
11169.0,2011-11-07 20:31:40,182927,10000,ACCEPTED,F
10609.0,2011-11-30 11:20:39,182927,10000,ACCEPTED,C
10609.0,2011-11-30 11:20:39,182927,10000,ACCEPTED,I
10609.0,2011-11-30 11:20:39,182927,10000,ACCEPTED,B
112.0,2011-11-07 20:15:38,182930,20000,DECLINED,J
112.0,2011-11-07 20:15:42,182930,20000,DECLINED,G
112.0,2011-11-07 20:16:18,182930,20000,DECLINED,E
112.0,2011-11-07 20:20:48,182936,15000,CANCELLED,J
112.0,2011-11-07 20:20:48,182936,15000,CANCELLED,G
11002.0,2011-11-07 20:44:55,182936,15000,CANCELLED,H
11189.0,2011-11-08 09:30:22,182936,15000,CANCELLED,A
11189.0,2011-11-08 09:34:35,182936,15000,CANCELLED,F
112.0,2012-01-06 09:15:19,182936,15000,CANCELLED,D
112.0,2011-11-07 20:21:52,182939,17500,CANCELLED,J
112.0,2011-11-07 20:21:52,182939,17500,CANCELLED,G
112.0,2011-11-07 20:22:23,182939,17500,CANCELLED,H
11169.0,2011-11-07 21:02:12,182939,17500,CANCELLED,A
11169.0,2011-11-07 21:05:31,182939,17500,CANCELLED,F
112.0,2012-01-06 09:15:07,182939,17500,CANCELLED,D
112.0,2011-11-07 20:28:50,182942,7000,ACCEPTED,J
112.0,2011-11-07 20:28:50,182942,7000,ACCEPTED,G
112.0,2011-11-07 20:29:30,182942,7000,ACCEPTED,H
11119.0,2011-11-07 20:32:22,182942,7000,ACCEPTED,A
11119.0,2011-11-07 20:41:18,182942,7000,ACCEPTED,F
10809.0,2011-11-24 12:27:01,182942,7000,ACCEPTED,C
10809.0,2011-11-24 12:27:01,182942,7000,ACCEPTED,B
10809.0,2011-11-24 12:27:01,182942,7000,ACCEPTED,I
112.0,2011-11-07 20:29:56,182945,5000,CANCELLED,J
112.0,2011-11-07 20:29:56,182945,5000,CANCELLED,G
112.0,2011-11-07 20:30:37,182945,5000,CANCELLED,H
11169.0,2011-11-07 20:50:09,182945,5000,CANCELLED,A
11169.0,2011-11-07 20:51:28,182945,5000,CANCELLED,F
10861.0,2011-11-24 20:22:33,182945,5000,CANCELLED,D
112.0,2011-11-07 20:46:16,182948,10000,CANCELLED,J
112.0,2011-11-07 20:46:16,182948,10000,CANCELLED,G
112.0,2011-11-07 20:46:51,182948,10000,CANCELLED,H
112.0,2011-12-08 09:15:11,182948,10000,CANCELLED,D
112.0,2011-11-07 20:58:15,182951,4000,CANCELLED,J
112.0,2011-11-07 20:58:16,182951,4000,CANCELLED,G
112.0,2011-11-07 20:58:54,182951,4000,CANCELLED,H
10982.0,2011-11-08 12:11:37,182951,4000,CANCELLED,A
10982.0,2011-11-08 12:13:20,182951,4000,CANCELLED,F
10861.0,2011-11-28 15:48:30,182951,4000,CANCELLED,D
112.0,2011-11-07 21:01:50,182954,10000,CANCELLED,J
112.0,2011-11-07 21:01:51,182954,10000,CANCELLED,G
112.0,2011-11-07 21:02:31,182954,10000,CANCELLED,H
112.0,2011-12-08 09:15:14,182954,10000,CANCELLED,D
112.0,2011-11-07 21:16:42,182960,11000,ACCEPTED,J
112.0,2011-11-07 21:16:42,182960,11000,ACCEPTED,G
112.0,2011-11-07 21:17:22,182960,11000,ACCEPTED,H
11189.0,2011-11-08 10:15:34,182960,11000,ACCEPTED,A
11189.0,2011-11-08 10:18:14,182960,11000,ACCEPTED,F
10138.0,2011-11-15 12:40:12,182960,11000,ACCEPTED,I
10138.0,2011-11-15 12:40:12,182960,11000,ACCEPTED,C
10138.0,2011-11-15 12:40:12,182960,11000,ACCEPTED,B
112.0,2011-11-07 21:26:56,182963,12000,ACCEPTED,J
112.0,2011-11-07 21:26:57,182963,12000,ACCEPTED,G
112.0,2011-11-07 21:27:40,182963,12000,ACCEPTED,H
10859.0,2011-11-08 10:27:38,182963,12000,ACCEPTED,A
10859.0,2011-11-08 10:30:42,182963,12000,ACCEPTED,F
10138.0,2011-11-25 08:32:31,182963,12000,ACCEPTED,C
10138.0,2011-11-25 08:32:31,182963,12000,ACCEPTED,B
10138.0,2011-11-25 08:32:31,182963,12000,ACCEPTED,I
112.0,2011-11-07 21:35:59,182969,10000,CANCELLED,J
112.0,2011-11-07 21:36:00,182969,10000,CANCELLED,G
112.0,2011-11-07 21:36:30,182969,10000,CANCELLED,H
11181.0,2011-11-08 18:38:24,182969,10000,CANCELLED,A
11181.0,2011-11-08 18:40:12,182969,10000,CANCELLED,F
11169.0,2011-11-25 16:52:40,182969,10000,CANCELLED,D
112.0,2011-11-07 21:53:16,182978,3000,DECLINED,J
112.0,2011-11-07 21:53:17,182978,3000,DECLINED,G
11169.0,2011-11-08 09:12:44,182978,3000,DECLINED,E
112.0,2011-11-07 21:53:55,182981,20000,DECLINED,J
112.0,2011-11-07 21:53:55,182981,20000,DECLINED,G
112.0,2011-11-07 21:54:26,182981,20000,DECLINED,H
11180.0,2011-11-10 18:23:34,182981,20000,DECLINED,E
112.0,2011-11-07 22:00:36,182987,15000,DECLINED,J
112.0,2011-11-07 22:00:37,182987,15000,DECLINED,G
11169.0,2011-11-08 09:21:29,182987,15000,DECLINED,E
112.0,2011-11-07 22:30:36,182990,5000,CANCELLED,J
112.0,2011-11-07 22:30:49,182990,5000,CANCELLED,G
112.0,2011-11-07 22:31:31,182990,5000,CANCELLED,H
11049.0,2011-11-08 12:43:46,182990,5000,CANCELLED,D
112.0,2011-11-07 22:36:18,182993,20000,CANCELLED,J
112.0,2011-11-07 22:36:18,182993,20000,CANCELLED,G
112.0,2011-11-07 22:36:59,182993,20000,CANCELLED,H
11169.0,2011-11-08 10:34:57,182993,20000,CANCELLED,A
11169.0,2011-11-08 10:37:24,182993,20000,CANCELLED,F
11181.0,2011-12-06 18:11:08,182993,20000,CANCELLED,D
112.0,2011-11-08 00:11:42,183005,27000,ACCEPTED,J
112.0,2011-11-08 00:11:42,183005,27000,ACCEPTED,G
11169.0,2011-11-08 09:26:35,183005,27000,ACCEPTED,H
11119.0,2011-11-09 19:33:44,183005,27000,ACCEPTED,A
11119.0,2011-11-09 19:39:33,183005,27000,ACCEPTED,F
10972.0,2012-01-04 13:55:04,183005,27000,ACCEPTED,I
10972.0,2012-01-04 13:55:04,183005,27000,ACCEPTED,B
10972.0,2012-01-04 13:55:04,183005,27000,ACCEPTED,C
112.0,2011-11-08 00:56:20,183008,5000,DECLINED,J
112.0,2011-11-08 00:56:22,183008,5000,DECLINED,G
112.0,2011-11-08 00:57:14,183008,5000,DECLINED,E
112.0,2011-11-08 04:21:26,183011,7000,DECLINED,J
112.0,2011-11-08 04:21:27,183011,7000,DECLINED,G
11169.0,2011-11-08 09:40:11,183011,7000,DECLINED,E
112.0,2011-11-08 10:58:06,183031,34000,DECLINED,J
112.0,2011-11-08 10:58:08,183031,34000,DECLINED,G
112.0,2011-11-08 10:59:15,183031,34000,DECLINED,H
10982.0,2011-11-08 13:06:49,183031,34000,DECLINED,A
10982.0,2011-11-08 13:10:53,183031,34000,DECLINED,F
10862.0,2011-11-22 10:29:42,183031,34000,DECLINED,E
112.0,2011-11-08 11:41:54,183040,40000,CANCELLED,J
112.0,2011-11-08 11:41:55,183040,40000,CANCELLED,G
112.0,2011-11-08 11:42:55,183040,40000,CANCELLED,H
10880.0,2011-11-08 11:49:01,183040,40000,CANCELLED,A
10880.0,2011-11-08 11:49:32,183040,40000,CANCELLED,F
11122.0,2011-11-22 20:03:41,183040,40000,CANCELLED,D
112.0,2011-11-08 12:12:44,183046,7000,CANCELLED,J
112.0,2011-11-08 12:12:44,183046,7000,CANCELLED,G
10859.0,2011-11-08 12:31:22,183046,7000,CANCELLED,H
10910.0,2011-11-16 09:51:45,183046,7000,CANCELLED,D
112.0,2011-11-08 12:41:43,183049,20000,CANCELLED,J
112.0,2011-11-08 12:41:44,183049,20000,CANCELLED,G
